"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos"
83452163;"30/03/16";"Quarta";"08:00:00";"PR";277;"39";"MORRETES";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";4;0;1;0;3;0;1;4
83452164;"27/03/16";"Domingo";"04:40:00";"PR";277;"580";"CASCAVEL";"Ingestão de álcool";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Decrescente";"Ignorada";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;1
83452165;"25/03/16";"Sexta";"17:00:00";"SP";116;"187,8";"SANTA ISABEL";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83452166;"21/03/16";"Segunda";"20:00:00";"PR";163;"36";"SANTO ANTONIO DO SUDOESTE";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ignorada";"Simples";"Reta";"Urbano";2;0;1;0;0;1;1;2
83452167;"30/03/16";"Quarta";"14:10:00";"SP";116;"363";"MIRACATU";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83452168;"30/03/16";"Quarta";"10:00:00";"PE";423;"46";"CACHOEIRINHA";"Outras";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;2;0;0;2;1
83452169;"30/03/16";"Quarta";"11:15:00";"SC";470;"8,5";"NAVEGANTES";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Urbano";2;0;1;0;1;0;1;2
83452170;"10/01/16";"Domingo";"15:10:00";"SC";101;"341";"TUBARAO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Urbano";4;0;1;0;3;0;1;3
83452171;"30/03/16";"Quarta";"14:40:00";"GO";153;"495,6";"GOIANIA";"Dormindo";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;0;2;0;0;2
83452172;"30/03/16";"Quarta";"10:30:00";"MG";116;"72";"MEDINA";"Falta de atenção";"Colisão Transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83452173;"30/03/16";"Quarta";"12:30:00";"MT";364;"257";"JUSCIMEIRA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83452174;"29/03/16";"Terça";"17:40:00";"MA";316;"388";"BACABAL";"Outras";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83452175;"27/03/16";"Domingo";"04:30:00";"RJ";40;"103";"DUQUE DE CAXIAS";"Desobediência à sinalização";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;1;0;0;1;1;2
83452176;"17/03/16";"Quinta";"01:25:00";"GO";40;"5,9";"VALPARAISO DE GOIAS";"Ingestão de álcool";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Crescente";"Nublado";"Dupla";"Reta";"Urbano";3;0;1;1;1;0;2;2
83452177;"30/03/16";"Quarta";"14:15:00";"MG";381;"439";"SABARA";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;0;1;2;0;1;2
83452178;"30/03/16";"Quarta";"14:00:00";"RS";470;"226";"BENTO GONCALVES";"Falta de atenção";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Cruzamento";"Urbano";2;0;0;0;2;0;0;2
83452179;"30/03/16";"Quarta";"05:00:00";"RS";116;"393,4";"CAMAQUA";"Outras";"Saída de Pista";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83452180;"30/03/16";"Quarta";"06:00:00";"AL";101;"207,2";"SAO SEBASTIAO";"Dormindo";"Colisão lateral";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;2
83452181;"30/03/16";"Quarta";"06:30:00";"PR";376;"168";"MARINGA";"Não guardar distância de segurança";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Rural";2;0;1;0;1;0;1;2
83452183;"30/03/16";"Quarta";"08:30:00";"SP";116;"363,8";"MIRACATU";"Falta de atenção";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;1;0;0;0;1;1
83452184;"30/03/16";"Quarta";"13:50:00";"GO";158;"264";"JATAI";"Defeito mecânico em veículo";"Danos Eventuais";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";1;0;0;0;1;0;0;1
83452186;"27/03/16";"Domingo";"10:10:00";"CE";222;"325,5";"TIANGUA";"Defeito mecânico em veículo";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Rural";3;0;0;0;3;0;0;1
83452187;"30/03/16";"Quarta";"15:40:00";"PE";232;"407";"SERRA TALHADA";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83452188;"26/03/16";"Sábado";"21:05:00";"MG";40;"792,5";"JUIZ DE FORA";"Velocidade incompatível";"Colisão com objeto fixo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";1;0;1;0;0;0;1;1
83452189;"30/03/16";"Quarta";"13:39:00";"PR";277;"642,7";"CEU AZUL";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;1
83452190;"30/03/16";"Quarta";"15:50:00";"RS";290;"642,9";"URUGUAIANA";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83452191;"26/03/16";"Sábado";"15:00:00";"SC";470;"21";"ILHOTA";"Velocidade incompatível";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;0;0;1;1;0;2
83452193;"30/03/16";"Quarta";"16:30:00";"SC";101;"174,6";"TIJUCAS";"Falta de atenção";"Colisão com objeto móvel";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";5;0;3;0;2;0;3;2
83452194;"30/03/16";"Quarta";"11:50:00";"MG";40;"717,9";"BARBACENA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Rural";1;0;0;0;1;0;0;1
83452195;"22/01/16";"Sexta";"18:00:00";"PR";163;"248";"TOLEDO";"Outras";"Queda de motocicleta / bicicleta / veículo";"Ignorado";"Pleno dia";"Crescente";"Ignorada";"Simples";"Reta";"Rural";1;0;0;0;0;1;0;1
83452196;"30/03/16";"Quarta";"14:50:00";"BA";116;"757,8";"POCOES";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83452197;"30/03/16";"Quarta";"13:30:00";"RS";285;"565,9";"SAO LUIZ GONZAGA";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83452198;"30/03/16";"Quarta";"16:00:00";"MT";70;"506,3";"CUIABA";"Ultrapassagem indevida";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83452199;"30/03/16";"Quarta";"07:20:00";"CE";116;"47,3";"PACAJUS";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Urbano";2;0;2;0;0;0;2;1
83452201;"26/03/16";"Sábado";"22:50:00";"SC";101;"213,3";"PALHOCA";"Falta de atenção";"Colisão Transversal";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;0;2;0;0;2
83452202;"28/03/16";"Segunda";"14:00:00";"RS";158;"431,2";"SAO GABRIEL";"Outras";"Colisão frontal";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";4;0;0;0;4;0;0;2
83452203;"30/03/16";"Quarta";"07:30:00";"RO";364;"170,3";"PIMENTA BUENO";"Falta de atenção";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83452204;"30/03/16";"Quarta";"07:05:00";"MA";316;"612,7";"TIMON";"Defeito mecânico em veículo";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;2;0;0;0;2;1
83452205;"30/03/16";"Quarta";"13:25:00";"GO";414;"218,1";"NIQUELANDIA";"Falta de atenção";"Colisão com objeto fixo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;1
83452206;"26/03/16";"Sábado";"13:40:00";"RJ";40;"59";"PETROPOLIS";"Outras";"Colisão com objeto fixo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";1;0;1;0;0;0;1;1
83452207;"30/03/16";"Quarta";"17:40:00";"GO";60;"88,6";"ANAPOLIS";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;1;0;0;1;1;2
83452208;"30/03/16";"Quarta";"18:00:00";"RS";285;"292,7";"PASSO FUNDO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Ceu Claro";"Simples";"Cruzamento";"Urbano";2;0;1;0;1;0;1;2
83452209;"27/03/16";"Domingo";"13:50:00";"CE";116;"175";"RUSSAS";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";3;0;3;0;0;0;3;1
83452210;"29/03/16";"Terça";"04:30:00";"AL";424;"104,9";"MARECHAL DEODORO";"Falta de atenção";"Colisão com objeto fixo";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83452211;"13/03/16";"Domingo";"06:00:00";"CE";20;"378";"MARANGUAPE";"Dormindo";"Atropelamento de pessoa";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";3;0;1;2;0;0;3;1
83452212;"27/03/16";"Domingo";"16:00:00";"MG";135;"628";"CURVELO";"Ultrapassagem indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";5;0;0;5;0;0;5;2
83452213;"26/03/16";"Sábado";"14:15:00";"BA";110;"393";"SAO SEBASTIAO DO PASSE";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Urbano";1;0;0;1;0;0;1;1
83452214;"26/03/16";"Sábado";"21:07:00";"AP";210;"0";"MACAPA";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83452215;"27/03/16";"Domingo";"08:40:00";"RJ";116;"171,9";"SAO JOAO DE MERITI";"Defeito mecânico em veículo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";6;0;3;0;3;0;3;2
83452216;"29/03/16";"Terça";"12:00:00";"MT";163;"839";"SINOP";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83452217;"30/03/16";"Quarta";"12:00:00";"MS";163;"576,4";"BANDEIRANTES";"Desobediência à sinalização";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83452218;"30/03/16";"Quarta";"13:50:00";"ES";101;"290,9";"CARIACICA";"Outras";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";1;0;0;0;1;0;0;1
